Symbol,Catalyst,Signal_Label,Score,Stage,TT_Pass_Count,TT_Pass_All,TT_Failed_Gates,Pct_Above_52w_Low,Pct_Below_52w_High,JdK_RS_Ratio,RRG_Quadrant,VCP_Valid,VCP_Quality_Score,VCP_Contractions,Pivot_Price,Broke_Pivot,Days_Since_Pivot,Entry,SL,SL_pct,T1,T1_pct,R_Multiple,Catalyst_Reason
AIIL,None,None,8,2,5,False,"T1_above_ma150_200,T5_above_ma50,T8_rs_rank",91.4,18.6,90.86,LAGGING,False,40,"[{'high_date': '2025-02-06', 'high': 361.05, 'low_date': '2025-02-28', 'low': 280.68, 'pullback_pct': 22.26}, {'high_date': '2025-03-03', 'high': 313.88, 'low_date': '2025-03-17', 'low': 283.8, 'pullback_pct': 9.58}, {'high_date': '2025-04-02', 'high': 358.44, 'low_date': '2025-04-07', 'low': 302.33, 'pullback_pct': 15.66}, {'high_date': '2025-04-08', 'high': 328.1, 'low_date': '2025-04-09', 'low': 311.44, 'pullback_pct': 5.08}, {'high_date': '2025-04-23', 'high': 372.55, 'low_date': '2025-04-25', 'low': 344.52, 'pullback_pct': 7.52}, {'high_date': '2025-04-29', 'high': 359.12, 'low_date': '2025-04-30', 'low': 344.02, 'pullback_pct': 4.21}, {'high_date': '2025-05-05', 'high': 370.55, 'low_date': '2025-05-09', 'low': 348.67, 'pullback_pct': 5.9}, {'high_date': '2025-06-25', 'high': 543.94, 'low_date': '2025-07-01', 'low': 498.48, 'pullback_pct': 8.36}, {'high_date': '2025-07-03', 'high': 536.72, 'low_date': '2025-07-04', 'low': 513.58, 'pullback_pct': 4.31}, {'high_date': '2025-07-23', 'high': 577.8, 'low_date': '2025-07-28', 'low': 536.82, 'pullback_pct': 7.09}, {'high_date': '2025-08-13', 'high': 597.52, 'low_date': '2025-08-20', 'low': 572.12, 'pullback_pct': 4.25}, {'high_date': '2025-08-29', 'high': 646.58, 'low_date': '2025-09-08', 'low': 610.46, 'pullback_pct': 5.59}, {'high_date': '2025-09-16', 'high': 656.92, 'low_date': '2025-09-26', 'low': 593.1, 'pullback_pct': 9.72}, {'high_date': '2025-10-10', 'high': 659.9, 'low_date': '2025-11-10', 'low': 547.34, 'pullback_pct': 17.06}, {'high_date': '2025-11-13', 'high': 570.82, 'low_date': '2025-11-25', 'low': 524.96, 'pullback_pct': 8.03}, {'high_date': '2025-11-27', 'high': 548.76, 'low_date': '2025-12-10', 'low': 505.96, 'pullback_pct': 7.8}]",548.76,False,18.0,537.2,511.25,4.83,615.04,14.49,3.0,no valid VCP base
AEGISLOG,None,None,8,4,3,False,"T1_above_ma150_200,T2_ma150_above_200,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",19.4,21.3,95.3,LAGGING,False,40,"[{'high_date': '2025-02-07', 'high': 818.96, 'low_date': '2025-02-18', 'low': 655.94, 'pullback_pct': 19.91}, {'high_date': '2025-02-19', 'high': 753.3, 'low_date': '2025-02-20', 'low': 721.59, 'pullback_pct': 4.21}, {'high_date': '2025-03-05', 'high': 770.32, 'low_date': '2025-03-11', 'low': 704.32, 'pullback_pct': 8.57}, {'high_date': '2025-03-27', 'high': 893.12, 'low_date': '2025-04-11', 'low': 747.81, 'pullback_pct': 16.27}, {'high_date': '2025-05-20', 'high': 920.88, 'low_date': '2025-06-18', 'low': 766.37, 'pullback_pct': 16.78}, {'high_date': '2025-06-26', 'high': 818.81, 'low_date': '2025-08-18', 'low': 694.0, 'pullback_pct': 15.24}, {'high_date': '2025-08-21', 'high': 741.15, 'low_date': '2025-08-29', 'low': 672.15, 'pullback_pct': 9.31}, {'high_date': '2025-09-17', 'high': 800.95, 'low_date': '2025-09-29', 'low': 738.8, 'pullback_pct': 7.76}, {'high_date': '2025-10-03', 'high': 881.15, 'low_date': '2025-10-31', 'low': 750.15, 'pullback_pct': 14.87}, {'high_date': '2025-11-13', 'high': 801.8, 'low_date': '2025-12-08', 'low': 729.9, 'pullback_pct': 8.97}]",801.8,False,32.0,751.05,737.66,1.78,791.23,5.35,3.0,no valid VCP base
ANANDRATHI,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",81.5,7.6,96.55,LAGGING,False,40,"[{'high_date': '2025-02-05', 'high': 1889.35, 'low_date': '2025-02-17', 'low': 1792.76, 'pullback_pct': 5.11}, {'high_date': '2025-03-03', 'high': 2054.86, 'low_date': '2025-03-12', 'low': 1639.57, 'pullback_pct': 20.21}, {'high_date': '2025-03-28', 'high': 1896.84, 'low_date': '2025-05-08', 'low': 1668.99, 'pullback_pct': 12.01}, {'high_date': '2025-09-18', 'high': 3053.68, 'low_date': '2025-09-29', 'low': 2800.87, 'pullback_pct': 8.28}, {'high_date': '2025-10-27', 'high': 3219.68, 'low_date': '2025-12-08', 'low': 2833.94, 'pullback_pct': 11.98}]",3219.68,False,49.0,2975.46,2962.11,0.45,3015.53,1.35,3.0,no valid VCP base
VTL,None,None,8,3,5,False,"T4_ma50_above_med,T6_25pct_above_low,T8_rs_rank",24.9,18.4,102.28,LEADING,False,40,"[{'high_date': '2025-01-30', 'high': 454.87, 'low_date': '2025-03-03', 'low': 369.75, 'pullback_pct': 18.71}, {'high_date': '2025-03-07', 'high': 396.54, 'low_date': '2025-03-17', 'low': 360.26, 'pullback_pct': 9.15}, {'high_date': '2025-04-03', 'high': 470.53, 'low_date': '2025-04-09', 'low': 431.54, 'pullback_pct': 8.29}, {'high_date': '2025-04-17', 'high': 496.88, 'low_date': '2025-05-06', 'low': 446.27, 'pullback_pct': 10.19}, {'high_date': '2025-05-19', 'high': 509.58, 'low_date': '2025-06-19', 'low': 450.02, 'pullback_pct': 11.69}, {'high_date': '2025-07-10', 'high': 502.26, 'low_date': '2025-08-11', 'low': 385.77, 'pullback_pct': 23.19}, {'high_date': '2025-08-19', 'high': 430.1, 'low_date': '2025-08-26', 'low': 393.73, 'pullback_pct': 8.46}, {'high_date': '2025-08-28', 'high': 445.03, 'low_date': '2025-09-05', 'low': 402.08, 'pullback_pct': 9.65}, {'high_date': '2025-09-17', 'high': 445.5, 'low_date': '2025-10-14', 'low': 394.65, 'pullback_pct': 11.41}, {'high_date': '2025-11-20', 'high': 465.25, 'low_date': '2025-11-25', 'low': 425.15, 'pullback_pct': 8.62}]",465.25,False,25.0,449.9,434.04,3.53,497.49,10.58,3.0,no valid VCP base
TATAELXSI,None,None,8,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",7.4,30.7,96.45,IMPROVING,False,40,"[{'high_date': '2025-02-07', 'high': 6364.6, 'low_date': '2025-03-04', 'low': 5328.77, 'pullback_pct': 16.27}, {'high_date': '2025-03-06', 'high': 5575.23, 'low_date': '2025-03-17', 'low': 5116.57, 'pullback_pct': 8.23}, {'high_date': '2025-03-24', 'high': 5566.98, 'low_date': '2025-04-11', 'low': 4698.89, 'pullback_pct': 15.59}, {'high_date': '2025-04-24', 'high': 5851.8, 'low_date': '2025-04-25', 'low': 5549.72, 'pullback_pct': 5.16}, {'high_date': '2025-06-10', 'high': 6630.0, 'low_date': '2025-07-11', 'low': 6066.0, 'pullback_pct': 8.51}, {'high_date': '2025-07-15', 'high': 6380.0, 'low_date': '2025-08-29', 'low': 5234.0, 'pullback_pct': 17.96}, {'high_date': '2025-09-10', 'high': 5843.5, 'low_date': '2025-10-01', 'low': 5226.0, 'pullback_pct': 10.57}, {'high_date': '2025-10-09', 'high': 5573.0, 'low_date': '2025-10-14', 'low': 5335.0, 'pullback_pct': 4.27}, {'high_date': '2025-10-27', 'high': 5585.5, 'low_date': '2025-11-07', 'low': 5180.0, 'pullback_pct': 7.26}, {'high_date': '2025-11-12', 'high': 5388.0, 'low_date': '2025-12-10', 'low': 4863.0, 'pullback_pct': 9.74}]",5388.0,False,33.0,5048.5,4956.96,1.81,5323.12,5.44,3.0,no valid VCP base
BAJAJFINSV,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",32.8,4.9,99.18,LAGGING,False,40,"[{'high_date': '2025-04-29', 'high': 2065.89, 'low_date': '2025-04-30', 'low': 1950.65, 'pullback_pct': 5.58}, {'high_date': '2025-05-26', 'high': 2051.6, 'low_date': '2025-06-05', 'low': 1943.05, 'pullback_pct': 5.29}, {'high_date': '2025-07-23', 'high': 2060.5, 'low_date': '2025-08-12', 'low': 1908.0, 'pullback_pct': 7.4}, {'high_date': '2025-08-18', 'high': 1993.5, 'low_date': '2025-08-29', 'low': 1913.5, 'pullback_pct': 4.01}, {'high_date': '2025-09-23', 'high': 2084.4, 'low_date': '2025-10-03', 'low': 2000.9, 'pullback_pct': 4.01}, {'high_date': '2025-10-23', 'high': 2176.6, 'low_date': '2025-11-11', 'low': 1989.4, 'pullback_pct': 8.6}]",2176.6,False,53.0,2070.5,2012.72,2.79,2243.85,8.37,3.0,no valid VCP base
BAJFINANCE,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",49.7,7.4,98.32,LAGGING,False,40,"[{'high_date': '2025-04-28', 'high': 903.72, 'low_date': '2025-04-30', 'low': 858.15, 'pullback_pct': 5.04}, {'high_date': '2025-06-09', 'high': 960.75, 'low_date': '2025-06-19', 'low': 900.5, 'pullback_pct': 6.27}, {'high_date': '2025-06-26', 'high': 951.5, 'low_date': '2025-07-03', 'low': 910.15, 'pullback_pct': 4.35}, {'high_date': '2025-07-23', 'high': 968.3, 'low_date': '2025-08-12', 'low': 853.0, 'pullback_pct': 11.91}, {'high_date': '2025-09-24', 'high': 1029.75, 'low_date': '2025-09-26', 'low': 985.1, 'pullback_pct': 4.34}, {'high_date': '2025-10-23', 'high': 1094.15, 'low_date': '2025-11-06', 'low': 1041.9, 'pullback_pct': 4.78}, {'high_date': '2025-11-10', 'high': 1085.0, 'low_date': '2025-11-25', 'low': 986.2, 'pullback_pct': 9.11}]",1085.0,False,35.0,1012.7,998.2,1.43,1056.2,4.3,3.0,no valid VCP base
BAJAJ-AUTO,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",25.5,5.2,99.9,LAGGING,False,40,"[{'high_date': '2025-02-01', 'high': 8929.3, 'low_date': '2025-03-04', 'low': 7152.04, 'pullback_pct': 19.9}, {'high_date': '2025-03-24', 'high': 7924.71, 'low_date': '2025-04-07', 'low': 7126.19, 'pullback_pct': 10.08}, {'high_date': '2025-04-23', 'high': 8057.3, 'low_date': '2025-05-09', 'low': 7492.61, 'pullback_pct': 7.01}, {'high_date': '2025-05-27', 'high': 8741.46, 'low_date': '2025-07-11', 'low': 8067.0, 'pullback_pct': 7.72}, {'high_date': '2025-07-21', 'high': 8438.5, 'low_date': '2025-07-31', 'low': 8008.0, 'pullback_pct': 5.1}, {'high_date': '2025-09-08', 'high': 9433.5, 'low_date': '2025-10-01', 'low': 8626.5, 'pullback_pct': 8.55}, {'high_date': '2025-10-16', 'high': 9151.5, 'low_date': '2025-11-06', 'low': 8720.5, 'pullback_pct': 4.71}]",9151.5,False,60.0,8940.0,8719.29,2.47,9602.14,7.41,3.0,no valid VCP base
VBL,None,None,8,4,1,False,"T1_above_ma150_200,T2_ma150_above_200,T3_ma200_uptrend,T4_ma50_above_med,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",9.8,26.6,101.05,LEADING,False,40,"[{'high_date': '2025-02-04', 'high': 583.59, 'low_date': '2025-02-20', 'low': 466.04, 'pullback_pct': 20.14}, {'high_date': '2025-02-24', 'high': 497.43, 'low_date': '2025-02-28', 'low': 433.85, 'pullback_pct': 12.78}, {'high_date': '2025-03-20', 'high': 545.98, 'low_date': '2025-03-25', 'low': 514.54, 'pullback_pct': 5.76}, {'high_date': '2025-04-02', 'high': 544.14, 'low_date': '2025-04-07', 'low': 517.46, 'pullback_pct': 4.9}, {'high_date': '2025-04-17', 'high': 554.45, 'low_date': '2025-05-08', 'low': 487.21, 'pullback_pct': 12.13}, {'high_date': '2025-05-12', 'high': 512.23, 'low_date': '2025-05-22', 'low': 468.07, 'pullback_pct': 8.62}, {'high_date': '2025-05-23', 'high': 487.21, 'low_date': '2025-06-19', 'low': 447.23, 'pullback_pct': 8.2}, {'high_date': '2025-07-31', 'high': 520.95, 'low_date': '2025-08-08', 'low': 494.86, 'pullback_pct': 5.01}, {'high_date': '2025-08-20', 'high': 516.51, 'low_date': '2025-10-08', 'low': 433.89, 'pullback_pct': 16.0}, {'high_date': '2025-10-29', 'high': 494.36, 'low_date': '2025-11-24', 'low': 445.12, 'pullback_pct': 9.96}]",494.36,False,47.0,476.55,459.43,3.59,527.91,10.78,3.0,no valid VCP base
UPL,None,None,8,2,7,False,T8_rs_rank,54.6,1.0,104.77,LEADING,False,40,"[{'high_date': '2025-02-05', 'high': 639.6, 'low_date': '2025-02-11', 'low': 605.16, 'pullback_pct': 5.38}, {'high_date': '2025-02-19', 'high': 644.16, 'low_date': '2025-03-13', 'low': 596.0, 'pullback_pct': 7.48}, {'high_date': '2025-03-21', 'high': 652.88, 'low_date': '2025-04-09', 'low': 608.68, 'pullback_pct': 6.77}, {'high_date': '2025-05-07', 'high': 681.76, 'low_date': '2025-05-30', 'low': 622.21, 'pullback_pct': 8.74}, {'high_date': '2025-07-28', 'high': 729.85, 'low_date': '2025-08-01', 'low': 665.15, 'pullback_pct': 8.86}, {'high_date': '2025-08-05', 'high': 720.45, 'low_date': '2025-08-14', 'low': 683.75, 'pullback_pct': 5.09}, {'high_date': '2025-09-01', 'high': 727.95, 'low_date': '2025-09-26', 'low': 648.0, 'pullback_pct': 10.98}, {'high_date': '2025-11-17', 'high': 773.2, 'low_date': '2025-12-10', 'low': 736.9, 'pullback_pct': 4.69}]",773.2,False,28.0,765.65,741.71,3.13,837.47,9.38,3.0,no valid VCP base
UNOMINDA,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",54.6,9.3,99.91,LAGGING,False,40,"[{'high_date': '2025-02-10', 'high': 1069.91, 'low_date': '2025-02-28', 'low': 824.07, 'pullback_pct': 22.98}, {'high_date': '2025-03-19', 'high': 1010.3, 'low_date': '2025-04-07', 'low': 801.07, 'pullback_pct': 20.71}, {'high_date': '2025-06-11', 'high': 1103.19, 'low_date': '2025-06-19', 'low': 1036.54, 'pullback_pct': 6.04}, {'high_date': '2025-07-16', 'high': 1118.68, 'low_date': '2025-07-31', 'low': 1040.64, 'pullback_pct': 6.98}, {'high_date': '2025-10-07', 'high': 1365.3, 'low_date': '2025-10-14', 'low': 1184.53, 'pullback_pct': 13.24}, {'high_date': '2025-11-12', 'high': 1331.93, 'low_date': '2025-12-10', 'low': 1222.41, 'pullback_pct': 8.22}]",1331.93,False,33.0,1238.49,1225.38,1.06,1277.85,3.18,3.0,no valid VCP base
RAMCOCEM,None,None,8,2,6,False,"T4_ma50_above_med,T8_rs_rank",32.9,11.3,99.82,IMPROVING,False,40,"[{'high_date': '2025-01-29', 'high': 924.6, 'low_date': '2025-02-28', 'low': 827.57, 'pullback_pct': 10.49}, {'high_date': '2025-03-06', 'high': 874.79, 'low_date': '2025-03-13', 'low': 800.17, 'pullback_pct': 8.53}, {'high_date': '2025-04-24', 'high': 985.85, 'low_date': '2025-05-09', 'low': 937.83, 'pullback_pct': 4.87}, {'high_date': '2025-05-23', 'high': 1004.37, 'low_date': '2025-05-29', 'low': 950.96, 'pullback_pct': 5.32}, {'high_date': '2025-06-11', 'high': 1069.3, 'low_date': '2025-06-20', 'low': 1010.36, 'pullback_pct': 5.51}, {'high_date': '2025-07-30', 'high': 1199.33, 'low_date': '2025-08-12', 'low': 1059.3, 'pullback_pct': 11.68}, {'high_date': '2025-08-20', 'high': 1114.6, 'low_date': '2025-08-28', 'low': 1034.3, 'pullback_pct': 7.2}, {'high_date': '2025-09-04', 'high': 1090.3, 'low_date': '2025-10-06', 'low': 979.5, 'pullback_pct': 10.16}, {'high_date': '2025-10-28', 'high': 1059.1, 'low_date': '2025-11-14', 'low': 980.3, 'pullback_pct': 7.44}, {'high_date': '2025-11-28', 'high': 1037.5, 'low_date': '2025-12-08', 'low': 995.9, 'pullback_pct': 4.01}]",1037.5,True,17.0,1063.3,1028.96,3.23,1166.32,9.69,3.0,no valid VCP base
JBCHEPHARM,None,None,8,2,6,False,"T6_25pct_above_low,T8_rs_rank",19.6,5.5,102.59,LEADING,False,40,"[{'high_date': '2025-02-13', 'high': 1666.09, 'low_date': '2025-02-24', 'low': 1554.47, 'pullback_pct': 6.7}, {'high_date': '2025-02-28', 'high': 1627.15, 'low_date': '2025-03-12', 'low': 1488.66, 'pullback_pct': 8.51}, {'high_date': '2025-03-25', 'high': 1712.3, 'low_date': '2025-04-07', 'low': 1501.97, 'pullback_pct': 12.28}, {'high_date': '2025-04-21', 'high': 1641.35, 'low_date': '2025-05-06', 'low': 1488.66, 'pullback_pct': 9.3}, {'high_date': '2025-06-12', 'high': 1727.04, 'low_date': '2025-06-19', 'low': 1654.21, 'pullback_pct': 4.22}, {'high_date': '2025-06-27', 'high': 1782.55, 'low_date': '2025-07-11', 'low': 1591.77, 'pullback_pct': 10.7}, {'high_date': '2025-07-29', 'high': 1783.74, 'low_date': '2025-08-06', 'low': 1648.54, 'pullback_pct': 7.58}, {'high_date': '2025-08-25', 'high': 1737.85, 'low_date': '2025-10-07', 'low': 1645.76, 'pullback_pct': 5.3}, {'high_date': '2025-11-11', 'high': 1816.33, 'low_date': '2025-11-21', 'low': 1718.18, 'pullback_pct': 5.4}]",1816.33,False,34.0,1780.36,1731.76,2.73,1926.19,8.19,3.0,no valid VCP base
JMFINANCIL,None,None,8,3,4,False,"T1_above_ma150_200,T4_ma50_above_med,T5_above_ma50,T8_rs_rank",78.6,23.7,88.85,LAGGING,False,40,"[{'high_date': '2025-02-01', 'high': 109.17, 'low_date': '2025-02-03', 'low': 103.93, 'pullback_pct': 4.8}, {'high_date': '2025-02-07', 'high': 114.07, 'low_date': '2025-02-18', 'low': 94.76, 'pullback_pct': 16.92}, {'high_date': '2025-02-20', 'high': 100.12, 'low_date': '2025-03-03', 'low': 88.14, 'pullback_pct': 11.96}, {'high_date': '2025-03-07', 'high': 94.77, 'low_date': '2025-03-17', 'low': 81.71, 'pullback_pct': 13.78}, {'high_date': '2025-04-03', 'high': 96.87, 'low_date': '2025-04-07', 'low': 85.4, 'pullback_pct': 11.84}, {'high_date': '2025-04-22', 'high': 102.75, 'low_date': '2025-05-02', 'low': 96.71, 'pullback_pct': 5.88}, {'high_date': '2025-06-09', 'high': 150.68, 'low_date': '2025-06-19', 'low': 137.3, 'pullback_pct': 8.88}, {'high_date': '2025-07-23', 'high': 177.84, 'low_date': '2025-08-01', 'low': 150.44, 'pullback_pct': 15.41}, {'high_date': '2025-08-22', 'high': 191.14, 'low_date': '2025-08-29', 'low': 175.75, 'pullback_pct': 8.05}, {'high_date': '2025-09-08', 'high': 190.37, 'low_date': '2025-09-30', 'low': 158.15, 'pullback_pct': 16.93}, {'high_date': '2025-10-15', 'high': 176.22, 'low_date': '2025-11-10', 'low': 145.47, 'pullback_pct': 17.45}, {'high_date': '2025-11-13', 'high': 152.6, 'low_date': '2025-11-24', 'low': 137.38, 'pullback_pct': 9.97}, {'high_date': '2025-12-01', 'high': 154.58, 'low_date': '2025-12-08', 'low': 138.27, 'pullback_pct': 10.55}]",154.58,False,14.0,145.93,142.21,2.55,157.08,7.64,3.0,no valid VCP base
IDFCFIRSTB,None,None,8,2,7,False,T8_rs_rank,59.1,0.0,104.92,LEADING,False,40,"[{'high_date': '2025-02-07', 'high': 63.88, 'low_date': '2025-03-17', 'low': 52.72, 'pullback_pct': 17.48}, {'high_date': '2025-03-24', 'high': 57.7, 'low_date': '2025-03-28', 'low': 54.78, 'pullback_pct': 5.06}, {'high_date': '2025-04-03', 'high': 60.15, 'low_date': '2025-04-07', 'low': 56.31, 'pullback_pct': 6.4}, {'high_date': '2025-04-23', 'high': 68.23, 'low_date': '2025-04-30', 'low': 64.68, 'pullback_pct': 5.2}, {'high_date': '2025-05-15', 'high': 69.25, 'low_date': '2025-05-26', 'low': 66.4, 'pullback_pct': 4.12}, {'high_date': '2025-07-04', 'high': 77.63, 'low_date': '2025-08-01', 'low': 67.58, 'pullback_pct': 12.94}, {'high_date': '2025-08-19', 'high': 71.29, 'low_date': '2025-08-29', 'low': 67.99, 'pullback_pct': 4.63}, {'high_date': '2025-09-09', 'high': 73.53, 'low_date': '2025-09-26', 'low': 68.59, 'pullback_pct': 6.72}, {'high_date': '2025-11-03', 'high': 81.99, 'low_date': '2025-11-24', 'low': 77.97, 'pullback_pct': 4.9}]",81.99,True,42.0,83.87,81.15,3.24,92.03,9.73,3.0,no valid VCP base
IRB,None,None,8,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",3.1,30.0,97.28,IMPROVING,False,40,"[{'high_date': '2025-01-31', 'high': 28.47, 'low_date': '2025-03-04', 'low': 21.18, 'pullback_pct': 25.6}, {'high_date': '2025-03-06', 'high': 22.39, 'low_date': '2025-03-17', 'low': 21.28, 'pullback_pct': 4.93}, {'high_date': '2025-03-24', 'high': 23.43, 'low_date': '2025-03-28', 'low': 22.47, 'pullback_pct': 4.1}, {'high_date': '2025-04-03', 'high': 23.68, 'low_date': '2025-04-07', 'low': 21.49, 'pullback_pct': 9.25}, {'high_date': '2025-04-23', 'high': 24.18, 'low_date': '2025-05-06', 'low': 21.92, 'pullback_pct': 9.36}, {'high_date': '2025-06-09', 'high': 26.45, 'low_date': '2025-06-19', 'low': 23.91, 'pullback_pct': 9.59}, {'high_date': '2025-06-26', 'high': 25.0, 'low_date': '2025-08-08', 'low': 21.65, 'pullback_pct': 13.38}, {'high_date': '2025-08-14', 'high': 22.57, 'low_date': '2025-09-08', 'low': 21.06, 'pullback_pct': 6.72}, {'high_date': '2025-09-18', 'high': 21.97, 'low_date': '2025-09-29', 'low': 20.35, 'pullback_pct': 7.37}, {'high_date': '2025-11-03', 'high': 22.52, 'low_date': '2025-11-13', 'low': 21.11, 'pullback_pct': 6.28}, {'high_date': '2025-11-17', 'high': 22.2, 'low_date': '2025-12-12', 'low': 20.6, 'pullback_pct': 7.22}]",22.2,False,28.0,20.98,20.42,2.65,22.65,7.96,3.0,no valid VCP base
MPHASIS,None,None,8,2,7,False,T8_rs_rank,40.6,7.6,101.56,WEAKENING,False,40,"[{'high_date': '2025-01-24', 'high': 2950.35, 'low_date': '2025-01-28', 'low': 2827.26, 'pullback_pct': 4.17}, {'high_date': '2025-01-29', 'high': 2950.3, 'low_date': '2025-03-04', 'low': 2202.59, 'pullback_pct': 25.34}, {'high_date': '2025-03-06', 'high': 2297.1, 'low_date': '2025-03-17', 'low': 2157.1, 'pullback_pct': 6.09}, {'high_date': '2025-03-25', 'high': 2484.75, 'low_date': '2025-04-07', 'low': 2061.02, 'pullback_pct': 17.05}, {'high_date': '2025-04-25', 'high': 2488.87, 'low_date': '2025-05-06', 'low': 2311.51, 'pullback_pct': 7.13}, {'high_date': '2025-05-15', 'high': 2572.89, 'low_date': '2025-06-02', 'low': 2442.3, 'pullback_pct': 5.08}, {'high_date': '2025-07-15', 'high': 2884.8, 'low_date': '2025-07-25', 'low': 2625.0, 'pullback_pct': 9.01}, {'high_date': '2025-07-30', 'high': 2806.6, 'low_date': '2025-08-06', 'low': 2654.1, 'pullback_pct': 5.43}, {'high_date': '2025-08-25', 'high': 2917.7, 'low_date': '2025-08-29', 'low': 2788.0, 'pullback_pct': 4.45}, {'high_date': '2025-09-01', 'high': 2921.5, 'low_date': '2025-09-08', 'low': 2787.1, 'pullback_pct': 4.6}, {'high_date': '2025-09-18', 'high': 3000.6, 'low_date': '2025-09-26', 'low': 2642.4, 'pullback_pct': 11.94}, {'high_date': '2025-10-07', 'high': 2817.7, 'low_date': '2025-10-17', 'low': 2693.7, 'pullback_pct': 4.4}, {'high_date': '2025-10-30', 'high': 2893.7, 'low_date': '2025-11-18', 'low': 2658.5, 'pullback_pct': 8.13}]",2893.7,True,46.0,2897.9,2815.76,2.83,3144.31,8.5,3.0,no valid VCP base
INDGN,None,None,8,4,2,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",5.1,21.4,95.82,LAGGING,False,40,"[{'high_date': '2025-02-07', 'high': 627.05, 'low_date': '2025-02-27', 'low': 502.27, 'pullback_pct': 19.9}, {'high_date': '2025-03-07', 'high': 532.22, 'low_date': '2025-03-10', 'low': 503.96, 'pullback_pct': 5.31}, {'high_date': '2025-03-11', 'high': 575.62, 'low_date': '2025-03-13', 'low': 511.59, 'pullback_pct': 11.12}, {'high_date': '2025-04-02', 'high': 577.12, 'low_date': '2025-04-07', 'low': 531.12, 'pullback_pct': 7.97}, {'high_date': '2025-04-15', 'high': 577.91, 'low_date': '2025-05-02', 'low': 528.43, 'pullback_pct': 8.56}, {'high_date': '2025-06-03', 'high': 617.63, 'low_date': '2025-06-06', 'low': 579.66, 'pullback_pct': 6.15}, {'high_date': '2025-06-11', 'high': 604.77, 'low_date': '2025-07-31', 'low': 543.0, 'pullback_pct': 10.21}, {'high_date': '2025-08-19', 'high': 589.55, 'low_date': '2025-08-29', 'low': 542.3, 'pullback_pct': 8.01}, {'high_date': '2025-09-19', 'high': 586.55, 'low_date': '2025-10-14', 'low': 532.65, 'pullback_pct': 9.19}, {'high_date': '2025-10-20', 'high': 556.8, 'low_date': '2025-11-18', 'low': 506.05, 'pullback_pct': 9.11}]",556.8,False,56.0,527.85,512.26,2.95,574.63,8.86,3.0,no valid VCP base
M&M,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",46.0,4.0,101.52,WEAKENING,False,40,"[{'high_date': '2025-02-20', 'high': 2816.82, 'low_date': '2025-02-21', 'low': 2648.08, 'pullback_pct': 5.99}, {'high_date': '2025-02-25', 'high': 2755.71, 'low_date': '2025-02-28', 'low': 2564.5, 'pullback_pct': 6.94}, {'high_date': '2025-03-20', 'high': 2805.56, 'low_date': '2025-04-07', 'low': 2471.39, 'pullback_pct': 11.91}, {'high_date': '2025-05-07', 'high': 3095.03, 'low_date': '2025-05-09', 'low': 2958.33, 'pullback_pct': 4.42}, {'high_date': '2025-05-15', 'high': 3119.24, 'low_date': '2025-05-30', 'low': 2953.07, 'pullback_pct': 5.33}, {'high_date': '2025-08-22', 'high': 3403.0, 'low_date': '2025-08-29', 'low': 3199.5, 'pullback_pct': 5.98}, {'high_date': '2025-09-09', 'high': 3696.3, 'low_date': '2025-09-26', 'low': 3396.5, 'pullback_pct': 8.11}, {'high_date': '2025-10-17', 'high': 3647.2, 'low_date': '2025-10-31', 'low': 3487.2, 'pullback_pct': 4.39}]",3647.2,False,59.0,3608.0,3513.1,2.63,3892.69,7.89,3.0,no valid VCP base
